customer_id,first_name,last_name,email,phone,country,city,postcode,created_at,marketing_opt_in,customer_segment,lifetime_value,repeat_customer
195,Melissa,Gonzalez,thomassmith@example.com,428.285.7448x9061,Cuba,Thomasville,59464,20-03-2025 10:15,0,SMB,14703.95,0
196,Jordan,Ward,maurice61@example.com,+1-893-699-8245x58771,Kyrgyz Republic,Port Gary,44723,21-05-2024 07:29,1,Retail,19240.13,0
197,Crystal,Duncan,millermatthew@example.com,244-496-4759x87622,Saint Lucia,Lake Johnathan,98002,16-02-2025 02:36,0,Retail,19991.47,0
198,Jason,Sanders,brownnatasha@example.net,3068811492,Georgia,East Joan,58586,22-03-2022 07:44,1,Retail,15274.02,1
199,David,Roberson,johnsonmichael@example.com,878.648.7282x9979,United States of America,Timothybury,12239,13-08-2022 07:37,0,SMB,18325.65,1
200,Kyle,Gutierrez,kevinsmith@example.org,(547)280-7740x649,Mexico,Jacobside,57793,19-04-2025 09:10,0,Enterprise,16294.19,0
201,John,Espinoza,oclayton@example.com,863-589-4484,Timor-Leste,East Derrickville,83979,24-11-2024 00:32,0,SMB,6699.5,0
202,Christine,Nelson,blopez@example.org,2805214427,Bermuda,North Tristan,45316,31-05-2025 06:31,0,SMB,8262.32,0
203,Larry,Lloyd,steven05@example.org,001-520-846-1872x34601,Sierra Leone,Wrightton,26607,11-02-2025 05:16,0,SMB,16280.64,0
204,Jill,Davis,thomasmaldonado@example.com,520-888-1474x35031,Greece,East Laurashire,16183,17-06-2025 08:00,0,SMB,5085.36,1
205,Kristina,Smith,perkinshannah@example.net,+1-725-413-2719x500,Reunion,East Tonymouth,73685,27-11-2024 07:17,0,Enterprise,16507.3,1
206,Linda,Gonzales,andrewgray@example.net,(540)477-8487,Mayotte,Mariomouth,36588,29-06-2024 15:34,0,SMB,8294.29,1
207,Ethan,Schmidt,qphillips@example.net,(370)886-2095x935,Comoros,Cannonberg,80853,04-04-2026 09:43,1,SMB,12526.9,0
208,Marcus,Davidson,davisdonna@example.org,(820)931-7310,Malta,Brandonbury,79924,13-12-2023 05:19,1,Enterprise,2663.71,1
209,Alexander,Mccall,fhebert@example.com,+1-305-586-5094x8014,Maldives,North Jessicaside,51007,21-02-2022 18:26,0,SMB,2472.45,0
210,James,Sandoval,angelagrant@example.net,895-776-1228,Palestinian Territory,New Yesenia,58567,25-02-2023 04:52,0,Retail,14210.17,1
211,Rachel,Pierce,megan66@example.net,293-698-3684x57760,Nepal,New Derekport,1361,15-07-2024 04:52,1,SMB,1909.52,0
212,Tracey,Lewis,andrew48@example.net,-1871,Haiti,East Jonathan,39862,04-02-2024 16:12,0,SMB,18943.86,0
213,Ashley,Carroll,jessicacummings@example.com,(379)219-4096,Uruguay,Michaelchester,55095,28-04-2022 02:37,1,Enterprise,5872.64,0
214,Molly,Perez,walterscrystal@example.org,980-358-9258x3206,Cyprus,Robertsfurt,19901,26-07-2022 01:50,0,SMB,19605.88,1
215,Matthew,Alvarez,kelleyjose@example.com,562.527.8376x93898,Barbados,Kimberlymouth,90250,31-08-2022 06:25,0,SMB,3852.68,0
216,Christopher,Powers,mdiaz@example.com,(590)542-5979x270,Poland,Ericland,15229,10-06-2026 04:43,0,Retail,17287.34,1
217,John,Oliver,mistywilkins@example.org,914-477-0538x33884,Puerto Rico,South Brandyhaven,6200,02-01-2022 00:20,0,SMB,6830.51,0
218,George,Campbell,brian01@example.com,+1-345-410-4636x81579,Congo,Castrotown,5711,18-09-2023 05:53,1,Retail,5692.64,1
219,Sandra,Torres,klong@example.org,(655)543-8404x608,Canada,Pennyberg,12008,24-08-2023 04:34,0,Enterprise,9818.32,1
220,Abigail,Gregory,robertberry@example.com,495-878-2329x8324,United States of America,Lake Sarah,21216,16-10-2024 01:07,0,SMB,6682.18,0
221,Carlos,Patel,whitemary@example.org,001-205-666-4742x3122,New Caledonia,New Jesse,90596,28-03-2024 23:55,1,SMB,17398.55,0
222,Michael,Watts,manderson@example.com,001-252-667-7223x306,Zambia,Walkerborough,99824,05-10-2021 14:41,1,SMB,4709.57,0
223,Carl,Ho,fcamacho@example.net,273-366-0965x69998,Korea,Wilcoxton,32708,13-04-2023 02:56,1,Enterprise,9485.88,0
224,Amanda,Terrell,grantzachary@example.net,8346764472,New Zealand,Lake Zacharyberg,61263,14-12-2025 02:57,1,Enterprise,15858.25,0
225,Christopher,Mason,kimberlypace@example.net,-8517,Bermuda,Marioburgh,94659,19-05-2025 22:44,1,Retail,2568.61,0
226,Christopher,Mccarthy,christopher68@example.net,(468)460-2592,Christmas Island,South Kylemouth,38352,04-08-2022 09:48,1,Retail,17490.1,0
227,David,Anderson,adamcannon@example.org,877.980.9733x977,Belgium,East Nicoleview,81734,28-01-2023 23:21,0,SMB,356.18,1
228,Lori,Clark,eddiedelgado@example.org,(809)494-5101,Central African Republic,Cherylshire,74186,13-04-2026 19:31,0,Retail,1542.82,0
229,Tammy,Curry,sarah14@example.com,(861)568-1472x145,Qatar,New Brian,75391,18-01-2023 19:01,1,Enterprise,13869.46,0
230,Vanessa,Webb,ronald54@example.net,001-995-429-9787,Turks and Caicos Islands,Lake Kelly,25870,14-01-2026 22:48,0,Enterprise,17193.88,0
231,David,Marshall,mclaughlinjared@example.net,(760)255-8303x44144,Brazil,Matthewshire,81240,21-07-2021 11:34,1,Enterprise,17754.4,0
232,Marilyn,Lee,sandra77@example.org,+1-727-227-8576x0849,Cote d'Ivoire,Laurenstad,9179,15-10-2021 00:50,0,Enterprise,1414.99,0
233,Juan,Johnson,ksims@example.net,+1-562-791-4504x617,Korea,Javierport,23440,23-10-2022 10:40,0,Retail,14947.99,0
234,Neil,Johnson,robinwallace@example.org,582.235.7845x2182,Kuwait,Reeveshaven,15683,30-06-2022 06:15,1,Enterprise,14092.62,1
235,Larry,Williams,cookpamela@example.org,340.694.3533x44857,Canada,West Danny,82151,29-07-2021 08:08,1,SMB,18073.31,1
236,Willie,Clark,andrea42@example.net,993-221-4958x7020,Botswana,Brownchester,51870,20-04-2026 06:24,0,SMB,7201.34,0
237,Janet,Vance,tjensen@example.com,981.679.2171,Poland,Ruizbury,19338,23-01-2023 15:37,1,SMB,11340.26,0
238,Roberta,Myers,kristina57@example.com,7174157724,Malawi,South Lisaville,43213,26-09-2023 07:29,1,Retail,12209.36,0
239,Debra,Sparks,amorales@example.org,+1-738-527-6153x966,China,Lake Sarahshire,64284,09-04-2026 11:13,0,SMB,18260.94,1
240,Brittany,Ford,shortgregory@example.com,591-496-5701,Tuvalu,Port Dwayneberg,59873,06-07-2022 18:13,0,SMB,9218.43,0
241,Kelly,Gilbert,rgonzalez@example.com,294-765-1909x8624,United Arab Emirates,North Jacquelinestad,14879,22-01-2026 02:59,0,SMB,18029.13,0
242,Michelle,Young,tgarrett@example.com,(466)683-2723x8656,Tunisia,East Alexander,85486,10-12-2023 08:44,1,SMB,18907.45,0
243,Douglas,Dyer,iproctor@example.org,(867)996-9278,Hungary,Jeremiahchester,79743,03-09-2021 08:56,1,SMB,13821.75,0
244,Becky,Bradford,jenniferadams@example.net,001-950-309-7519,Cambodia,Stevenland,69098,08-08-2021 15:42,1,SMB,17074.04,1
245,John,Mccoy,suttonamber@example.net,790-658-0778x7956,French Guiana,North Heather,78834,17-04-2022 08:43,1,SMB,11517.5,0
246,Jessica,Elliott,sotobelinda@example.net,3496047128,El Salvador,New Juan,34180,16-02-2024 06:51,1,Enterprise,7946.32,1
247,Judith,Munoz,donnawood@example.org,837-828-0512x927,Dominica,Barberburgh,28138,29-08-2021 16:44,0,Enterprise,19473.38,0
248,Jessica,Reed,karla10@example.org,867.247.8366x742,France,Reyesmouth,70002,15-06-2026 14:24,0,SMB,15526.03,1
249,Connor,Schmidt,stephanie69@example.net,754-441-4967x393,Germany,Lake Alanland,2068,21-11-2021 00:11,0,Retail,12750.53,0
250,Connor,Garcia,ubell@example.com,330-409-1093x911,Honduras,North Heather,33706,14-01-2025 06:37,0,Enterprise,15361.04,0
251,Steven,Mayer,rlivingston@example.com,001-654-421-4066x504,Kazakhstan,South Tiffanyborough,80494,17-01-2024 18:18,1,Retail,18072.9,0
252,Gregory,Vasquez,amberreynolds@example.net,+1-417-241-0119x4707,Venezuela,Lake Peterberg,92258,17-11-2024 10:38,1,SMB,715.62,0
253,Rebecca,Andrews,zmendoza@example.net,001-218-330-6719x85546,Haiti,Christophermouth,38506,06-05-2024 07:39,1,SMB,6568.05,0
254,Gregory,Williams,tguerrero@example.net,(915)871-7320x3093,Bahrain,Victormouth,2652,08-04-2023 15:26,1,Enterprise,17535.39,0
255,Matthew,Morgan,sullivanjason@example.net,+1-287-582-9310x27079,Reunion,North Gerald,7049,08-11-2021 15:47,0,SMB,16617.93,1
256,Lori,Davis,marybrown@example.org,879-793-1365,British Indian Ocean Territory (Chagos Archipelago),West Mary,28449,26-02-2024 10:25,0,SMB,19349.31,1
257,Brittany,Rogers,hillkatherine@example.org,001-458-227-3902x196,Turkmenistan,Millertown,24017,05-12-2021 04:52,0,Retail,9393.21,1
258,Jasmine,Wheeler,robert72@example.org,(448)976-3290,New Zealand,Lake Margaretport,46094,19-04-2022 12:32,0,Retail,17209.8,0
259,Adam,Young,downstiffany@example.net,(988)437-3403x127,Cayman Islands,North Deannaport,27972,06-02-2025 16:37,0,Enterprise,7347.21,0
260,John,Jensen,vwilliams@example.org,-9741,Italy,Lake Erica,43189,28-03-2025 01:09,1,Enterprise,2515.6,0
261,Kimberly,Nguyen,youngrobert@example.org,(831)779-7062x3972,Burkina Faso,Cortezstad,35850,01-07-2023 08:26,0,SMB,11711.97,0
262,Matthew,Johnson,ramirezdaniel@example.com,562.353.4929x298,Isle of Man,Atkinsborough,78040,05-04-2023 19:37,0,Retail,13512.99,0
263,Mary,Ramirez,pfitzgerald@example.org,869-839-2906x00780,Lesotho,South Tylerland,73703,26-07-2025 15:35,0,Enterprise,6593.73,0
264,Heather,Russell,davidphillips@example.net,907-942-7990,Sierra Leone,Port Jacqueline,24742,24-08-2021 04:00,0,Enterprise,16485.91,0
265,Courtney,Padilla,daltonchad@example.net,780-246-4989x31950,Bouvet Island (Bouvetoya),Diazton,48417,09-09-2024 10:14,1,SMB,2377.68,1
266,Gregory,Hansen,castrokim@example.org,238-317-9335x54864,Holy See (Vatican City State),Shaunhaven,69534,28-08-2024 00:54,1,SMB,2366.6,1
267,Theodore,Patel,shannon51@example.org,911.462.4112x412,Tunisia,New Stephanie,3475,01-08-2022 19:34,0,SMB,9100.19,0
268,Robert,Fleming,thomasfisher@example.net,+1-904-931-0385x6955,Kuwait,Ashleyport,23010,13-01-2024 09:59,0,Enterprise,8411.58,0
269,Jeremy,Watson,kayla02@example.com,272-792-8422x2231,Morocco,South Jorge,24683,02-10-2023 09:14,1,SMB,13115.69,0
270,Anna,Johnson,tiffany25@example.com,-2340,Cape Verde,Lake Amyhaven,43922,14-04-2023 23:10,0,SMB,702.69,0
271,Thomas,Roberts,laurenchandler@example.com,317-702-8140x69375,Azerbaijan,New Alicia,36929,20-01-2024 20:00,0,Retail,17116.23,1
272,Andrew,Ryan,frhodes@example.net,(837)759-9805x6265,American Samoa,Michaelport,58903,16-03-2023 15:18,0,Enterprise,18038.84,0
273,Christopher,Luna,afigueroa@example.com,726-362-9912x3478,Venezuela,Davischester,84230,24-04-2026 15:20,1,SMB,3836.68,1
274,Robert,Peters,jamescollier@example.com,-5605,Somalia,East Josefort,16777,12-11-2023 18:33,0,SMB,1878.88,1
275,Robert,Vasquez,anthonyhubbard@example.com,395-797-9647,Malaysia,Port Jordanshire,8170,27-12-2023 09:20,0,Retail,1059.04,1
276,Luis,Johns,michaelbrown@example.com,(750)744-8183x21928,Sweden,Josephstad,13062,13-10-2022 14:27,0,Enterprise,4143.85,0
277,Betty,Morrow,taylorjuan@example.com,(352)813-2833x89888,Kuwait,North Loritown,63352,31-01-2026 22:57,0,Enterprise,4358.23,0
278,Larry,Cox,mpreston@example.net,001-352-840-1322x34232,Portugal,North Andrewfort,99766,02-07-2024 10:06,1,Retail,15783.44,0
279,Brad,Rodriguez,harrisonrebekah@example.org,440-711-9393,Antarctica (the territory South of 60 deg S),East Meghanview,76490,17-03-2025 09:49,1,Retail,19751.17,0
280,Michael,Wyatt,williamjones@example.net,001-408-933-4280x13875,Peru,East Maryfurt,56087,01-07-2024 06:15,0,Retail,13238.1,1
281,Willie,Russell,david18@example.org,654.980.1571x6479,Czech Republic,Robertschester,25245,13-05-2023 07:06,1,Retail,11797.62,1
282,Patricia,Lang,harry71@example.com,581.712.6691x215,Cook Islands,Martinezchester,95554,17-02-2022 20:07,1,Retail,14847.28,0
283,Joshua,Reeves,katelyn65@example.com,+1-496-278-4271x14773,Bolivia,Port Carlostown,23975,14-10-2025 06:02,0,SMB,8993.09,0
284,Cassandra,Murphy,christy11@example.net,001-287-273-4778x48588,Jersey,South Shannonfurt,58507,17-10-2024 08:52,0,SMB,10101.58,0
285,Barry,Thompson,nicole27@example.com,(946)971-9788,Monaco,New Brian,35024,13-06-2025 16:08,1,Enterprise,10452.95,0
286,Brittany,Gray,katie45@example.org,8903255905,Japan,Victoriachester,46542,30-09-2025 12:31,0,Retail,19971.81,0
287,Donna,Wright,brittany14@example.org,220-785-0769x86407,Honduras,Morrisville,64511,07-01-2022 22:50,0,Retail,9830.86,0
288,Hannah,Harris,wshaw@example.net,629-845-6371x83440,Spain,New Julia,12554,23-05-2022 10:27,1,Retail,6476.13,1
289,Cody,Rogers,knightamanda@example.com,551.848.4685,Iran,Colleenmouth,88523,16-06-2026 22:54,1,Enterprise,12679.88,0
290,Henry,Smith,barbaralewis@example.net,548.496.9083x572,San Marino,Meganchester,42267,13-03-2026 18:54,1,Enterprise,10634.61,0
291,Cynthia,Singleton,madison24@example.net,+1-836-831-2303x477,Oman,East Erikberg,4320,01-02-2022 17:45,0,Retail,15872.27,1
292,Kristine,Ramirez,dawnwilliams@example.net,500.315.9416x5162,Montserrat,New Elizabethshire,69347,27-09-2023 09:09,0,Enterprise,14430.76,1
293,Tyler,Davis,mejialawrence@example.net,001-263-963-2123x4764,Martinique,Hollyville,41983,06-09-2023 21:51,0,Retail,8305.58,0
294,Rodney,Vega,natasha25@example.com,001-754-309-0034x864,Martinique,Port Scott,1532,08-03-2026 03:23,1,Enterprise,1946.96,0
295,Sara,Hardin,christopher34@example.org,(875)760-4177,Saint Barthelemy,Mcdowellville,21517,18-11-2024 12:04,0,SMB,19074.17,0
296,William,Bell,shawn00@example.net,+1-527-420-6345x9112,Tanzania,Sparksmouth,59678,05-10-2023 09:01,0,Retail,16643.85,1
297,Morgan,Anderson,graceserrano@example.com,216.252.6693,Uzbekistan,North Terri,26488,10-08-2025 19:12,1,Enterprise,7484.3,1
298,Jacqueline,Jackson,mwilliamson@example.com,(915)929-1086,British Indian Ocean Territory (Chagos Archipelago),Lake James,35392,07-10-2023 21:39,1,Enterprise,11255.58,0
299,Julie,Reyes,mgates@example.org,736-926-2044x3973,Belize,South Deanmouth,91336,28-12-2023 05:41,0,Enterprise,18825.54,0
300,Gloria,Reeves,qfitzgerald@example.org,280-205-3759,El Salvador,Turnerfurt,88484,02-12-2024 17:30,0,Retail,19369.55,0
301,David,Mcclain,carpenterjorge@example.net,457.921.5862x4150,Tunisia,Juliechester,37584,10-09-2024 22:05,1,Enterprise,10172.88,1
302,Chloe,Juarez,zachary62@example.com,001-672-487-0320x3207,Romania,Grahamfort,5847,12-10-2023 08:31,0,Retail,7034.77,0
303,Michael,Fletcher,hellis@example.net,(615)513-4228,Myanmar,New Katieburgh,55081,18-04-2025 07:46,1,SMB,11503.3,0
304,John,Jimenez,clayanthony@example.net,+1-216-759-1520x17774,Aruba,Nguyenshire,17451,12-03-2022 06:57,0,Enterprise,12290.79,0
305,Michelle,Solis,marcus01@example.net,+1-861-864-2361x032,Finland,North Kenneth,57171,04-05-2023 06:20,1,Enterprise,16597.74,1
306,Rebecca,Munoz,elizabeth58@example.org,876.874.9961x6592,Bermuda,New Matthewmouth,89163,06-03-2024 00:31,1,Enterprise,15260.07,0
307,Deborah,Reeves,prose@example.net,647-561-7422,Mali,Phillipston,72720,13-06-2023 05:30,1,Retail,17403.76,0
308,Samantha,Palmer,dgutierrez@example.net,001-894-254-9180x1722,Belize,Mcdowellport,41650,11-03-2022 08:22,0,Retail,14832.33,0
309,Jennifer,Todd,qhanson@example.com,(232)219-4168,Indonesia,North Georgefort,60815,14-07-2026 23:07,1,Enterprise,4341.9,0
310,Misty,Church,nturner@example.com,001-564-912-2031x030,Pakistan,Lake John,82559,26-12-2024 03:30,1,SMB,6267.17,1
311,James,Turner,bhernandez@example.org,522-577-7079,French Polynesia,Williamstown,13957,13-02-2026 21:18,0,Enterprise,1744.89,1
312,Tiffany,Allison,benjamin67@example.net,001-797-330-8069,Ethiopia,Smallville,65353,19-03-2025 02:07,1,Enterprise,1042.76,1
313,Shane,Graham,keithlee@example.com,738.939.5972x466,South Georgia and the South Sandwich Islands,New Jared,91032,27-06-2024 22:17,0,SMB,9738.95,0
314,Elizabeth,Anderson,ericvasquez@example.com,243.338.0054x5228,Guadeloupe,Wilsonbury,16319,10-04-2022 08:37,1,Enterprise,2320.66,0
315,Jeffrey,Scott,kristen08@example.com,(389)210-7711,Madagascar,East Crystalborough,47901,27-04-2026 14:03,1,Enterprise,11883.03,0
316,Jessica,Erickson,goconnor@example.org,+1-455-321-3760x3754,Ethiopia,Jenniferchester,47771,16-11-2022 10:53,1,Retail,7935.5,0
317,Edward,Molina,icobb@example.com,(867)485-0720x81155,Jordan,South Katherineberg,75809,18-08-2023 03:51,1,SMB,18909.22,0
318,Tiffany,Whitney,robert84@example.net,001-955-704-8926x7389,Tuvalu,Roweport,11547,12-01-2022 04:18,0,SMB,6596.04,1
319,Amanda,Price,abigailfernandez@example.org,688-548-5200,Syrian Arab Republic,Jessicahaven,14976,08-11-2021 10:23,0,Retail,2627.25,0
320,Mckenzie,Green,david17@example.com,001-507-753-9989,French Southern Territories,Elizabethshire,88638,18-01-2022 19:34,1,Enterprise,16675.42,0
321,Jennifer,Stone,danielblack@example.org,001-957-312-6611x06273,Heard Island and McDonald Islands,Chapmanhaven,52245,24-09-2022 10:43,1,Enterprise,893.93,1
322,Breanna,Fields,fbarker@example.net,(222)482-7728x81377,Western Sahara,Sandraville,79353,13-10-2023 20:06,0,SMB,11536.4,0
323,Daniel,Wood,billy21@example.com,554-447-0229x6044,Svalbard & Jan Mayen Islands,Smithside,46199,06-01-2025 02:35,0,SMB,5825.83,0
324,Monica,Butler,ariel56@example.com,001-892-828-7772x5199,Djibouti,Morganton,88377,11-02-2022 11:39,0,Retail,16036.38,0
325,Jill,Brewer,jasminearmstrong@example.net,981-281-3989x0983,British Indian Ocean Territory (Chagos Archipelago),North Joshua,27476,23-04-2025 05:20,0,SMB,1808.19,0
326,Maria,Combs,imiller@example.net,669-307-0562x60856,Brazil,New Garyberg,24443,17-08-2023 15:35,1,Enterprise,8038.97,1
327,Kayla,Moore,dgregory@example.net,220-504-6152x65461,Dominican Republic,South William,66616,18-09-2023 13:12,0,Enterprise,6823.29,1
328,Stacy,Adams,steven61@example.com,4636048913,Montenegro,Griffinhaven,27168,24-10-2024 20:59,1,Enterprise,12682.83,0
329,Nathaniel,Galloway,amandahenderson@example.net,600.879.4200x749,Guernsey,New Mary,37373,01-10-2022 21:20,1,SMB,7054.44,0
330,Evan,Ferguson,turnerrandall@example.org,(684)963-9855,Faroe Islands,Lake Tonya,45279,04-12-2021 21:16,0,Retail,4763.56,1
331,Steve,Greene,sloandennis@example.org,+1-270-902-6876x811,Peru,West Teresafurt,79316,01-05-2023 22:56,1,Enterprise,3099.75,0
332,Paul,Combs,martinezmitchell@example.org,903.704.5319x433,Argentina,Trevorborough,1436,01-08-2024 17:32,1,Enterprise,9907.63,0
333,Tracey,Little,kaneashley@example.com,(483)399-9219,Brunei Darussalam,Sarahbury,69062,17-03-2023 18:58,0,SMB,13638.61,0
334,James,Gregory,erin70@example.com,+1-505-266-4187x7580,Fiji,Patelmouth,1177,15-11-2023 21:03,0,Enterprise,6498,0
335,James,Miller,mooneyjeremiah@example.net,(713)632-5411x07609,Egypt,South Johnmouth,7635,15-11-2024 00:48,1,SMB,1412.31,0
336,April,Young,parsonschristine@example.org,+1-279-611-0065x1207,New Zealand,Joneston,73804,17-05-2024 23:50,1,SMB,11848.82,0
337,Kenneth,James,williamsonrobert@example.net,+1-790-576-7699x15078,Botswana,North Brookeland,78211,25-12-2021 18:14,1,SMB,9065.68,1
338,Rebecca,Martinez,michael79@example.com,(732)600-2496,Myanmar,East Terrance,79580,10-03-2023 02:38,0,Retail,12911.1,0
339,Kelly,Cordova,brianhunter@example.net,9659333153,Netherlands Antilles,Melissashire,44496,15-06-2024 22:11,1,Enterprise,10166,0
340,Robert,Martin,cwalter@example.com,703.837.9337,Costa Rica,Lopeztown,48056,02-02-2024 11:50,0,Enterprise,17922.74,0
341,Charles,Johnson,thomasscott@example.net,001-650-403-3423,Guadeloupe,East James,23579,16-08-2021 07:17,0,Enterprise,3805.38,0
342,Renee,Smith,nicholascobb@example.org,434-573-5528x96112,Congo,Bensonmouth,79085,07-10-2023 22:03,0,Retail,9037.94,0
343,Tiffany,Sanchez,hinesbrenda@example.net,325-430-4289x7317,Malawi,Potterhaven,49556,12-03-2025 02:31,0,Enterprise,1732.37,0
344,April,White,alicia77@example.com,696-890-3337x363,Tuvalu,Duncanstad,33862,12-10-2025 15:05,1,Enterprise,8783.28,0
345,Christopher,Walton,sean53@example.net,8787956776,Spain,Stewartfurt,3740,23-03-2026 01:49,0,Retail,7309.76,0
346,Scott,Baker,howardchristopher@example.net,781.643.1115x08353,Gabon,Jamesberg,99117,25-01-2023 11:04,1,SMB,13594.01,1
347,Rita,Smith,juan56@example.com,001-907-582-6333,Maldives,Sharpmouth,45151,28-02-2026 00:04,0,SMB,1364.94,1
348,Lawrence,Lopez,cclark@example.net,7525924075,Italy,Jenningsfurt,91008,09-04-2022 09:03,0,SMB,5077.32,0
349,Kevin,Matthews,weekseric@example.com,001-899-596-6361,Lebanon,West Ashleymouth,84256,10-02-2026 20:20,0,Enterprise,17471.93,1
350,Christopher,Garcia,antoniobarker@example.com,3239164334,Azerbaijan,Aprilburgh,43331,18-02-2024 01:42,0,Retail,18339.09,1
351,Peter,Mayo,amandamendoza@example.org,(932)634-6729x9493,Cook Islands,East Seanfurt,79779,13-01-2025 01:43,0,Enterprise,7869.56,0
352,Alicia,Kent,kstevens@example.org,001-814-975-4692x6329,Hungary,Lake Ashley,52084,22-08-2023 11:25,0,SMB,11200.5,0
353,John,Harrell,nicole84@example.net,737-868-1511,Korea,West Jared,6351,29-11-2021 05:32,1,Retail,13418.82,0
354,Anthony,Fowler,vjames@example.com,960.904.1257,Bangladesh,New Dianemouth,18884,21-06-2025 11:23,0,Enterprise,18253.34,1
355,Lori,Skinner,marylawson@example.org,218-562-1042x7523,Kenya,Port Cynthiahaven,84519,18-07-2025 06:09,0,Enterprise,7268.47,0
356,Peter,Parker,georgebrandon@example.com,001-533-353-3106x00531,South Georgia and the South Sandwich Islands,Lake Gary,54985,31-05-2022 22:30,1,Retail,6867.56,0
357,Daniel,Murphy,colleenvilla@example.com,(913)531-5520x65063,Bahrain,Debrastad,6260,24-11-2025 20:27,1,Retail,3141.16,1
